record_id,category,subcategory,brand,product_line,variant,model_name,production_year,generation_tag,launch_year_est,end_year_est,tier,price_usd_msrp_est,egypt_original_price_egp_est,egypt_current_replacement_price_egp_est,egypt_direct_price_egp_if_seen,usd_egp_rate_used,egypt_import_retail_multiplier,price_source_type,confidence,global_source_url,egypt_source_url,aliases_for_fuzzy_matching,training_use_note,notes
TCAT-004348,Strings,Tennis strings,HEAD,Velocity,Hawk Set,HEAD Velocity Hawk Set,2025,2024-2025 generation,2018,2026,string,9.73,590,650,,49.5,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Hawk Set; Velocity Hawk Set; head velocity hawk set; velocity hawk set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004349,Strings,Tennis strings,HEAD,Velocity,Hawk Set,HEAD Velocity Hawk Set,2026,2026 generation/current,2018,2026,string,10.0,650,650,,52.97,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Hawk Set; Velocity Hawk Set; head velocity hawk set; velocity hawk set,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-004350,Strings,Tennis strings,HEAD,Velocity,Lynx Tour Set,HEAD Velocity Lynx Tour Set,2018,2018-2019 generation,2018,2026,string,8.02,170,650,,17.86,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Lynx Tour Set; Velocity Lynx Tour Set; head velocity lynx tour set; velocity lynx tour set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004351,Strings,Tennis strings,HEAD,Velocity,Lynx Tour Set,HEAD Velocity Lynx Tour Set,2019,2018-2019 generation,2018,2026,string,8.24,170,650,,16.77,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Lynx Tour Set; Velocity Lynx Tour Set; head velocity lynx tour set; velocity lynx tour set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004352,Strings,Tennis strings,HEAD,Velocity,Lynx Tour Set,HEAD Velocity Lynx Tour Set,2020,2020-2021 generation,2018,2026,string,8.47,160,650,,15.75,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Lynx Tour Set; Velocity Lynx Tour Set; head velocity lynx tour set; velocity lynx tour set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004353,Strings,Tennis strings,HEAD,Velocity,Lynx Tour Set,HEAD Velocity Lynx Tour Set,2021,2020-2021 generation,2018,2026,string,8.71,170,650,,15.68,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Lynx Tour Set; Velocity Lynx Tour Set; head velocity lynx tour set; velocity lynx tour set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004354,Strings,Tennis strings,HEAD,Velocity,Lynx Tour Set,HEAD Velocity Lynx Tour Set,2022,2022-2023 generation,2018,2026,string,8.95,210,650,,19.16,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Lynx Tour Set; Velocity Lynx Tour Set; head velocity lynx tour set; velocity lynx tour set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004355,Strings,Tennis strings,HEAD,Velocity,Lynx Tour Set,HEAD Velocity Lynx Tour Set,2023,2022-2023 generation,2018,2026,string,9.2,350,650,,30.9,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Lynx Tour Set; Velocity Lynx Tour Set; head velocity lynx tour set; velocity lynx tour set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004356,Strings,Tennis strings,HEAD,Velocity,Lynx Tour Set,HEAD Velocity Lynx Tour Set,2024,2024-2025 generation,2018,2026,string,9.46,550,650,,47.7,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Lynx Tour Set; Velocity Lynx Tour Set; head velocity lynx tour set; velocity lynx tour set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004357,Strings,Tennis strings,HEAD,Velocity,Lynx Tour Set,HEAD Velocity Lynx Tour Set,2025,2024-2025 generation,2018,2026,string,9.73,590,650,,49.5,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Lynx Tour Set; Velocity Lynx Tour Set; head velocity lynx tour set; velocity lynx tour set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004358,Strings,Tennis strings,HEAD,Velocity,Lynx Tour Set,HEAD Velocity Lynx Tour Set,2026,2026 generation/current,2018,2026,string,10.0,650,650,,52.97,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Lynx Tour Set; Velocity Lynx Tour Set; head velocity lynx tour set; velocity lynx tour set,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-004359,Strings,Tennis strings,HEAD,Velocity,MLT Set,HEAD Velocity MLT Set,2018,2018-2019 generation,2018,2026,string,8.02,170,650,,17.86,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity MLT Set; Velocity MLT Set; head velocity mlt set; velocity mlt set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004360,Strings,Tennis strings,HEAD,Velocity,MLT Set,HEAD Velocity MLT Set,2019,2018-2019 generation,2018,2026,string,8.24,170,650,,16.77,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity MLT Set; Velocity MLT Set; head velocity mlt set; velocity mlt set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004361,Strings,Tennis strings,HEAD,Velocity,MLT Set,HEAD Velocity MLT Set,2020,2020-2021 generation,2018,2026,string,8.47,160,650,,15.75,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity MLT Set; Velocity MLT Set; head velocity mlt set; velocity mlt set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004362,Strings,Tennis strings,HEAD,Velocity,MLT Set,HEAD Velocity MLT Set,2021,2020-2021 generation,2018,2026,string,8.71,170,650,,15.68,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity MLT Set; Velocity MLT Set; head velocity mlt set; velocity mlt set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004363,Strings,Tennis strings,HEAD,Velocity,MLT Set,HEAD Velocity MLT Set,2022,2022-2023 generation,2018,2026,string,8.95,210,650,,19.16,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity MLT Set; Velocity MLT Set; head velocity mlt set; velocity mlt set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004364,Strings,Tennis strings,HEAD,Velocity,MLT Set,HEAD Velocity MLT Set,2023,2022-2023 generation,2018,2026,string,9.2,350,650,,30.9,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity MLT Set; Velocity MLT Set; head velocity mlt set; velocity mlt set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004365,Strings,Tennis strings,HEAD,Velocity,MLT Set,HEAD Velocity MLT Set,2024,2024-2025 generation,2018,2026,string,9.46,550,650,,47.7,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity MLT Set; Velocity MLT Set; head velocity mlt set; velocity mlt set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004366,Strings,Tennis strings,HEAD,Velocity,MLT Set,HEAD Velocity MLT Set,2025,2024-2025 generation,2018,2026,string,9.73,590,650,,49.5,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity MLT Set; Velocity MLT Set; head velocity mlt set; velocity mlt set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004367,Strings,Tennis strings,HEAD,Velocity,MLT Set,HEAD Velocity MLT Set,2026,2026 generation/current,2018,2026,string,10.0,650,650,,52.97,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity MLT Set; Velocity MLT Set; head velocity mlt set; velocity mlt set,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-004368,Strings,Tennis strings,Luxilon,ALU Power,Reel,Luxilon ALU Power Reel,2018,2018-2019 generation,2018,2026,string,149.93,3270,12080,,17.86,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,ALU Power Reel; Luxilon ALU Power; Luxilon ALU Power Reel; alu power reel; luxilon alu power reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004369,Strings,Tennis strings,Luxilon,ALU Power,Reel,Luxilon ALU Power Reel,2019,2018-2019 generation,2018,2026,string,154.13,3150,12080,,16.77,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,ALU Power Reel; Luxilon ALU Power; Luxilon ALU Power Reel; alu power reel; luxilon alu power reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004370,Strings,Tennis strings,Luxilon,ALU Power,Reel,Luxilon ALU Power Reel,2020,2020-2021 generation,2018,2026,string,158.45,3040,12080,,15.75,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,ALU Power Reel; Luxilon ALU Power; Luxilon ALU Power Reel; alu power reel; luxilon alu power reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004371,Strings,Tennis strings,Luxilon,ALU Power,Reel,Luxilon ALU Power Reel,2021,2020-2021 generation,2018,2026,string,162.88,3120,12080,,15.68,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,ALU Power Reel; Luxilon ALU Power; Luxilon ALU Power Reel; alu power reel; luxilon alu power reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004372,Strings,Tennis strings,Luxilon,ALU Power,Reel,Luxilon ALU Power Reel,2022,2022-2023 generation,2018,2026,string,167.44,3910,12080,,19.16,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,ALU Power Reel; Luxilon ALU Power; Luxilon ALU Power Reel; alu power reel; luxilon alu power reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004373,Strings,Tennis strings,Luxilon,ALU Power,Reel,Luxilon ALU Power Reel,2023,2022-2023 generation,2018,2026,string,172.13,6490,12080,,30.9,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,ALU Power Reel; Luxilon ALU Power; Luxilon ALU Power Reel; alu power reel; luxilon alu power reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004374,Strings,Tennis strings,Luxilon,ALU Power,Reel,Luxilon ALU Power Reel,2024,2024-2025 generation,2018,2026,string,176.95,10300,12080,,47.7,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,ALU Power Reel; Luxilon ALU Power; Luxilon ALU Power Reel; alu power reel; luxilon alu power reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004375,Strings,Tennis strings,Luxilon,ALU Power,Reel,Luxilon ALU Power Reel,2025,2024-2025 generation,2018,2026,string,181.91,10990,12080,,49.5,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,ALU Power Reel; Luxilon ALU Power; Luxilon ALU Power Reel; alu power reel; luxilon alu power reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004376,Strings,Tennis strings,Luxilon,ALU Power,Reel,Luxilon ALU Power Reel,2026,2026 generation/current,2018,2026,string,187.0,12080,12080,,52.97,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,low-medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,ALU Power Reel; Luxilon ALU Power; Luxilon ALU Power Reel; alu power reel; luxilon alu power reel,Use as market-reference/original-price feature seed; not a used-sale target row.,
